"talk.edits","words.added","editors","talk.density","talk.diameter","talk.clustering.coef","talk.kcore.gt.2","days.from.start.to.end","days.from.half.to.end","founding.date"
48,66702,45,0.0983333333333333,4,0.328651685393258,0.48,96,9,"2009-07-07 01:43:13"
18,211236,21,0.218181818181818,3,0.714285714285714,0.636363636363636,209,59,"2009-03-05 23:58:11"
62,57873,44,0.0953846153846154,4,0.365853658536585,0.461538461538462,298,131,"2008-03-13 19:50:54"
8,121816,51,0.5,1,NA,0,294,157,"2006-05-27 15:53:03"
0,110309,154,NA,0,NA,NA,686,259,"2004-09-15 03:30:14"
174,81296,129,0.0309760374050263,3,0.0890713834491472,0.203389830508475,523,425,"2007-03-08 06:18:49"
2,1083719,287,0.5,1,NA,0,1232,41,"2006-04-29 00:12:16"
9,178281,136,0.2,1,0.6,0,500,1,"2007-08-09 22:31:49"
11,248053,54,0.125,2,0.857142857142857,0,564,325,"2008-03-13 19:54:05"
2,401310,25,0.5,1,NA,0,108,82,"2007-09-04 07:34:01"
6,169388,35,0.166666666666667,1,NA,0,2,1,"2009-06-27 20:50:54"
16,112324,109,0.266666666666667,3,0.6,0.5,94,50,"2007-05-25 03:36:58"
5,146865,11,0.5,1,1,1,144,22,"2008-02-19 23:59:45"
206,647522,30,0.0779220779220779,4,0.213197969543147,0.318181818181818,344,7,"2006-11-17 04:49:56"
22,114266,131,0.125,2,0.6,0,6,3,"2008-02-27 22:47:05"
244,1113931,15,0.325757575757576,3,0.454545454545454,0.916666666666667,154,6,"2007-12-13 15:15:05"
1,187273,6,0.5,1,NA,0,8,6,"2009-05-18 07:25:22"
75,382367,207,0.132411067193676,5,0.558558558558559,0.652173913043478,17,6,"2006-05-12 18:05:01"
84,110350,161,0.0714285714285714,4,0.355555555555556,0.379310344827586,1555,649,"2004-11-11 23:33:14"
90,129131,40,0.147058823529412,2,0.242236024844721,0.529411764705882,122,1,"2004-11-22 17:53:18"
27,102763,30,0.452380952380952,4,0.702127659574468,1,245,33,"2006-01-09 15:56:28"
11,1525492,51,0.333333333333333,1,0,0,944,72,"2006-05-28 05:15:25"
113,205528,108,0.166666666666667,3,0.412280701754386,0.619047619047619,468,26,"2008-04-26 09:23:04"
17,212115,37,0.121212121212121,3,0.5625,0.25,629,1,"2007-08-09 22:31:49"
49,269071,23,0.263888888888889,3,0.428571428571429,0.555555555555556,509,3,"2007-08-09 22:31:49"
29,226842,108,0.117647058823529,3,0.484848484848485,0.411764705882353,327,153,"2006-10-11 22:11:07"
23,1027762,57,0.127272727272727,3,0.5625,0.272727272727273,746,518,"2007-04-16 23:27:24"
29,205744,75,0.106617647058824,3,0.366279069767442,0.352941176470588,490,23,"2004-11-11 23:33:14"
33,16595,73,0.192307692307692,3,0.787878787878788,0.538461538461538,59,56,"2004-04-04 01:33:33"
142,57322,131,0.195156695156695,4,0.579044117647059,0.777777777777778,139,134,"2007-02-14 03:23:51"
113,116790,42,0.158008658008658,3,0.510309278350515,0.636363636363636,345,47,"2008-03-13 19:54:05"
50,92824,40,0.0947712418300654,3,0.237623762376238,0.222222222222222,586,74,"2007-09-08 10:01:28"
30,135469,100,0.175,6,0.621621621621622,0.5625,62,37,"2008-03-05 01:38:05"
48,58862,178,0.0766666666666667,4,0.659574468085106,0.44,703,64,"2007-06-03 19:58:36"
0,81921,11,NA,0,NA,NA,82,27,"2007-04-21 11:01:21"
0,66362,3,NA,0,NA,NA,3,1,"2007-08-27 06:17:36"
35,117244,22,0.583333333333333,2,0.75,0.75,84,44,"2008-03-09 03:58:29"
14,20078,12,0.178571428571429,2,0.130434782608696,0,389,0,"2004-11-11 23:33:14"
2097,426943,123,0.129738466059359,4,0.485832388825922,0.819277108433735,137,8,"2008-08-28 00:07:09"
9,68067,107,0.178571428571429,2,0.666666666666667,0.5,156,9,"2008-03-13 19:50:54"
24,59186,29,0.104761904761905,4,0.382978723404255,0.466666666666667,2,1,"2009-10-10 04:49:07"
179,306951,58,0.279166666666667,3,0.574468085106383,0.9375,46,22,"2005-04-06 04:24:49"
32,175172,125,0.129166666666667,3,0.552,0.5,263,159,"2006-04-22 06:08:39"
412,684625,28,0.1699604743083,4,0.428571428571429,0.652173913043478,23,10,"2009-03-01 12:18:24"
14,111943,155,0.2,2,0.6,0,849,829,"2006-06-16 23:17:39"
53,288480,34,0.105263157894737,3,0.264705882352941,0.35,104,23,"2008-04-08 09:29:10"
83,114614,24,0.223809523809524,3,0.493530499075786,0.80952380952381,61,51,"2006-06-12 14:29:56"
10,73613,7,0.5,1,NA,0,125,7,"2004-11-11 23:33:14"
69,136249,31,0.263736263736264,4,0.569620253164557,0.785714285714286,9,5,"2008-09-19 23:51:35"
26,82629,23,0.236111111111111,3,0.409090909090909,0.666666666666667,780,18,"2006-01-29 11:39:24"
528,291612,98,0.0824829931972789,3,0.291621911922664,0.612244897959184,11,6,"2007-07-01 14:37:54"
5,1317104,44,0.15,2,0,0,5,2,"2008-03-11 23:40:06"
132,125430,81,0.189473684210526,3,0.505025125628141,0.85,284,2,"2005-05-28 05:27:26"
43,18141,81,0.0806878306878307,3,0.509259259259259,0.571428571428571,906,7,"2004-11-11 23:33:14"
40,75015,89,0.175,3,0.563758389261745,0.625,104,25,"2008-01-24 22:50:53"
28,201624,14,0.5,2,0.545454545454545,0.8,34,6,"2006-01-25 12:21:36"
2,93718,6,NA,0,NA,NA,64,23,"2004-11-09 20:17:14"
22,72624,282,0.138888888888889,1,1,0.444444444444444,529,440,"2007-04-11 20:02:19"
36,638950,236,0.125730994152047,3,0.911111111111111,0.631578947368421,499,474,"2005-07-11 11:08:16"
50,85191,70,0.0423387096774194,3,0.0613496932515337,0.15625,393,200,"2007-09-10 22:07:09"
29,403852,198,0.179166666666667,4,0.666666666666667,0.625,243,235,"2008-05-04 20:24:08"
69,95344,104,0.238095238095238,4,0.615156017830609,0.857142857142857,23,15,"2006-10-25 17:09:44"
37,311479,140,0.0394088669950739,4,0.0310077519379845,0.137931034482759,19,10,"2008-02-18 20:53:37"
56,98289,52,0.181318681318681,3,0.6,0.571428571428571,514,7,"2008-03-13 19:50:54"
29,260599,74,0.0606060606060606,5,0.232758620689655,0.318181818181818,66,3,"2009-07-24 01:49:33"
3,92594,101,0.5,1,1,0,15,8,"2009-05-10 20:58:07"
2,199532,6,0.5,1,NA,0,52,27,"2009-05-31 15:58:42"
31,214267,43,0.153846153846154,3,0.629032258064516,0.5,417,18,"2008-01-21 10:44:47"
37,44267,11,0.666666666666667,2,0.6,0.75,265,0,"2004-11-11 23:33:14"
361,140122,25,0.386029411764706,4,0.756756756756757,0.764705882352941,119,52,"2009-07-30 08:41:02"
9,128512,11,0.428571428571429,3,0.923076923076923,0.857142857142857,17,1,"2009-11-10 03:08:57"
0,74336,16,NA,0,NA,NA,275,23,"2007-03-10 14:49:42"
49,88345,86,0.0689655172413793,2,0.232620320855615,0.310344827586207,410,218,"2007-12-18 23:31:12"
37,150529,153,0.0909090909090909,4,0.53968253968254,0.409090909090909,383,229,"2008-01-16 22:53:05"
148,79018,48,0.275641025641026,2,0.507042253521127,0.615384615384615,452,36,"2004-11-11 23:33:14"
165,119183,56,0.213438735177866,3,0.529109589041096,0.695652173913043,63,9,"2009-06-02 11:24:21"
18,83179,20,0.236111111111111,3,0.891891891891892,0.888888888888889,162,103,"2008-02-16 09:30:33"
133,264358,115,0.131182795698925,5,0.519154557463672,0.774193548387097,4,0,"2008-04-22 19:31:11"
2,25144,46,0.166666666666667,1,NA,0,74,18,"2008-11-28 19:40:20"
41,219063,23,0.5,3,0.765957446808511,1,450,102,"2007-08-09 22:31:49"
27,208090,122,0.0947368421052632,3,0.315789473684211,0.4,190,30,"2008-02-05 23:00:35"
19,475963,18,0.125,2,0.272727272727273,0,497,11,"2008-01-04 23:41:51"
98,115450,49,0.266666666666667,4,0.605769230769231,0.8,12,9,"2007-08-29 15:10:39"
5,157822,58,0.166666666666667,1,NA,0,313,17,"2006-03-15 01:39:16"
747,40233,63,0.14336917562724,4,0.480189548505989,0.841269841269841,24,6,"2009-07-10 22:17:05"
41,120434,32,0.152777777777778,2,0.375,0,37,21,"2007-10-27 18:26:16"
87,264905,84,0.170995670995671,4,0.49748743718593,0.727272727272727,22,10,"2007-11-20 21:17:14"
7,51859,19,0.2,2,0,0,31,28,"2007-04-14 11:36:52"
29,121805,60,0.192307692307692,3,0.694736842105263,0.538461538461538,1325,989,"2004-11-11 23:33:14"
0,117443,271,NA,0,NA,NA,866,120,"2004-12-03 23:30:16"
2,1352321,7,0.166666666666667,1,NA,0,45,0,"2008-11-15 23:53:09"
123,56534,87,0.148333333333333,4,0.448275862068966,0.72,295,257,"2007-03-19 11:19:33"
115,14365,16,0.133333333333333,2,0.270967741935484,0.5,11,5,"2009-05-16 18:39:55"
195,42553,60,0.121951219512195,4,0.51496062992126,0.642857142857143,448,50,"2008-01-04 11:26:43"
55,59721,235,0.0597701149425287,4,0.692307692307692,0.333333333333333,1082,274,"2004-03-10 22:12:33"
27,93657,133,0.0857142857142857,2,0.8,0.266666666666667,621,81,"2008-01-21 11:37:25"
109,58866,110,0.1875,4,0.472727272727273,0.764705882352941,33,5,"2005-08-28 08:06:43"
75,47169,81,0.198461538461538,4,0.655299539170507,0.769230769230769,3,2,"2008-01-04 01:00:41"
27,34434,36,0.1,2,0.127118644067797,0.3125,27,25,"2007-07-31 08:46:34"
109,45972,49,0.133846153846154,5,0.433808553971487,0.653846153846154,418,179,"2006-01-29 06:17:10"
84,286164,81,0.0739495798319328,4,0.305,0.485714285714286,588,210,"2007-11-02 11:55:04"
77,48763,105,0.183794466403162,5,0.573529411764706,0.782608695652174,33,25,"2007-12-09 23:35:04"
31,198910,38,0.2,4,0.666666666666667,0.6,395,26,"2008-03-13 19:50:54"
305,178177,54,0.154338549075391,4,0.529675810473816,0.736842105263158,291,57,"2008-03-13 19:50:54"
12,256475,62,0.133333333333333,1,0,0,565,273,"2006-08-29 16:50:21"
1,77657,6,0.5,1,NA,0,22,11,"2009-05-31 02:54:46"
62,305402,19,0.422222222222222,3,0.72,0.9,15,11,"2009-06-06 21:15:37"
1,131197,17,0.5,1,NA,0,1019,3,"2006-11-30 03:19:16"
43,138379,191,0.123809523809524,2,0.48868778280543,0.571428571428571,76,34,"2009-03-23 00:12:02"
1,527503,8,0.5,1,NA,0,176,129,"2009-04-04 00:01:48"
85,112975,122,0.144268774703557,4,0.540983606557377,0.608695652173913,729,50,"2004-11-11 23:33:14"
74,92063,49,0.154166666666667,5,0.637795275590551,0.5625,31,27,"2009-02-28 10:43:11"
40,731162,21,0.225,3,0.566265060240964,0.625,50,18,"2009-01-12 01:14:19"
63,207988,50,0.116600790513834,2,0.378016085790885,0.391304347826087,224,56,"2007-10-08 14:52:50"
14,121454,145,0.0636363636363636,1,1,0,293,87,"2008-03-13 19:54:05"
85,58616,110,0.0903225806451613,4,0.320338983050847,0.548387096774194,792,109,"2007-08-27 23:01:51"
38,571796,49,0.087719298245614,6,0.571428571428571,0.421052631578947,774,541,"2007-02-20 08:58:23"
21,123919,99,0.357142857142857,3,0.786885245901639,0.75,770,253,"2004-11-11 23:33:14"
112,88223,105,0.0235187697874265,3,0.0619894281595387,0.164179104477612,27,10,"2009-01-09 16:19:29"
0,65047,318,NA,0,NA,NA,74,14,"2004-01-02 16:36:39"
91,315012,35,0.266666666666667,4,0.602076124567474,0.866666666666667,173,40,"2006-07-26 10:37:22"
0,70516,147,NA,0,NA,NA,305,138,"2006-08-28 23:48:01"
7,190066,77,0.5,1,NA,0,506,57,"2004-11-11 23:33:14"
86,92934,31,0.381818181818182,3,0.687898089171974,0.909090909090909,309,9,"2007-08-09 22:31:49"
48,103217,30,0.178571428571429,2,0.130434782608696,0.375,328,12,"2007-08-09 22:31:49"
53,239243,29,0.318181818181818,3,0.656934306569343,0.727272727272727,111,33,"2009-06-17 23:00:41"
35,34963,254,0.16025641025641,3,0.535714285714286,0.538461538461538,587,14,"2007-08-09 22:31:49"
239,409372,66,0.138888888888889,4,0.392226148409894,0.714285714285714,207,141,"2006-04-21 13:25:27"
27,106788,108,0.0992647058823529,3,0.580645161290323,0.647058823529412,6,4,"2009-05-10 19:24:44"
75,1087371,89,0.0947368421052632,3,0.433333333333333,0.55,577,5,"2007-10-06 07:56:44"
38,131734,59,0.0958333333333333,4,0.517241379310345,0.25,921,134,"2006-05-26 21:30:41"
1,368811,6,NA,0,NA,NA,24,0,"2007-05-06 15:31:21"
7,60897,50,0.5,1,NA,0,11,5,"2007-11-10 21:31:18"
5,198810,54,0.333333333333333,2,0.6,0,63,17,"2007-12-19 01:05:03"
11,52962,143,0.2,1,1,0,31,24,"2009-03-24 23:44:08"
46,22414,13,0.411111111111111,3,0.782608695652174,0.8,18,1,"2009-11-02 14:39:00"
49,102087,251,0.127705627705628,4,0.553648068669528,0.545454545454545,363,62,"2008-03-13 19:50:54"
8,150348,75,0.233333333333333,1,0.428571428571429,0,764,302,"2004-11-12 15:25:15"
41,73797,74,0.319444444444444,4,0.488372093023256,0.666666666666667,1,1,"2007-04-07 21:54:03"
51,174015,25,0.366666666666667,2,0.728571428571429,0.9,274,19,"2008-03-13 19:54:05"
61,168384,244,0.096551724137931,4,0.507692307692308,0.766666666666667,692,10,"2007-08-27 23:01:51"
106,98574,78,0.104615384615385,3,0.429967426710098,0.576923076923077,594,53,"2008-03-13 20:58:09"
4,60586,8,0.2,1,1,0,600,10,"2007-11-02 11:45:04"
95,93163,217,0.116935483870968,5,0.482993197278912,0.75,257,236,"2007-03-12 17:16:07"
55,97023,94,0.0362731152204836,3,0.0556348074179743,0.157894736842105,545,205,"2006-03-28 08:14:59"
131,156212,46,0.169047619047619,3,0.426183844011142,0.619047619047619,104,52,"2008-05-27 08:24:07"
46,75861,75,0.075098814229249,3,0.17910447761194,0.304347826086956,23,12,"2007-12-23 12:45:14"
51,595027,81,0.227272727272727,3,0.362068965517241,0.636363636363636,72,51,"2007-08-31 15:29:10"
331,127016,30,0.216666666666667,3,0.430693069306931,0.6875,41,6,"2009-07-11 01:18:06"
2044,316552,61,0.179955703211517,3,0.505520046484602,0.86046511627907,135,22,"2009-04-13 11:31:40"
7,108903,326,0.5,1,NA,0,512,144,"2004-02-28 12:39:39"
111,313258,61,0.136363636363636,3,0.374117647058824,0.608695652173913,54,43,"2006-08-30 11:09:51"
88,139300,88,0.0206240084611317,3,0.0299785867237687,0.129032258064516,287,40,"2008-04-07 15:24:07"
747,79290,55,0.230053191489362,3,0.561036789297659,0.875,14,12,"2009-08-20 19:26:05"
1285,864198,146,0.0762803234501348,5,0.412232928361961,0.754716981132076,211,97,"2008-06-25 19:05:08"
245,99116,99,0.106153846153846,4,0.320474777448071,0.5,495,36,"2005-09-07 07:59:58"
364,1105174,92,0.0621890547263682,4,0.238356164383562,0.597014925373134,111,8,"2006-02-21 08:55:01"
110,121599,48,0.308333333333333,3,0.668478260869565,0.8125,37,34,"2006-06-12 03:28:27"
53,202997,81,0.105263157894737,4,0.294117647058824,0.4,839,11,"2006-04-19 08:17:17"
24,440291,46,0.333333333333333,3,0.706806282722513,0.833333333333333,989,205,"2004-11-11 23:33:14"
5,155280,89,0.5,1,NA,0,105,99,"2007-11-01 14:53:19"
1,116695,36,NA,0,NA,NA,164,1,"2006-11-27 18:39:20"
40,741124,71,0.0573122529644269,3,0.0304568527918782,0.217391304347826,569,283,"2006-12-18 15:27:57"
40,74721,53,0.185714285714286,3,0.561290322580645,0.666666666666667,264,4,"2007-05-01 17:33:00"
206,139064,102,0.0816400580551524,4,0.370717781402936,0.641509433962264,32,11,"2006-01-24 21:17:08"
89,84509,34,0.189230769230769,3,0.575685339690107,0.769230769230769,17,3,"2009-04-11 23:39:32"
501,420208,59,0.148394241417497,4,0.447555369828667,0.813953488372093,695,178,"2007-01-10 22:01:02"
82,3437919,41,0.21969696969697,3,0.675,0.583333333333333,325,245,"2008-03-17 19:27:57"
23,110228,115,0.309090909090909,3,0.759036144578313,1,500,102,"2004-11-11 23:33:14"
63,2312639,220,0.056989247311828,3,0.520231213872832,0.387096774193548,307,300,"2008-01-11 02:40:27"
58,175208,121,0.0948616600790514,4,0.5,0.608695652173913,576,118,"2008-03-13 19:50:54"
50,148609,38,0.28030303030303,4,0.543478260869565,0.833333333333333,206,13,"2004-11-11 23:33:14"
129,183361,35,0.121693121693122,3,0.484052532833021,0.5,414,252,"2008-03-13 19:50:54"
54,268474,147,0.0779220779220779,4,0.0991735537190083,0.318181818181818,101,19,"2008-03-09 06:56:07"
72,56035,39,0.375,3,0.617647058823529,0.666666666666667,13,2,"2006-06-19 14:41:42"
39,120633,36,0.333333333333333,3,0.662337662337662,0.6,1295,15,"2005-07-05 17:06:28"
62,68113,113,0.186813186813187,3,0.453488372093023,0.5,4,4,"2007-01-06 16:55:45"
15,91239,80,0.0777777777777778,1,0.75,0,833,120,"2007-08-13 19:29:26"
0,67822,70,NA,0,NA,NA,69,54,"2008-05-04 22:11:52"
179,149232,102,0.0864734299516908,4,0.334967320261438,0.565217391304348,186,49,"2006-12-14 14:10:17"
177,220769,120,0.0548701298701299,5,0.382480485689506,0.535714285714286,2,0,"2006-08-01 19:03:14"
58,76122,276,0.202380952380952,3,0.587096774193548,0.857142857142857,906,409,"2004-11-02 10:38:54"
3255,307760,1374,0.00623277436493442,6,0.0831818047788011,0.640378548895899,109,24,"2004-10-18 23:50:49"
51,101248,115,0.0892307692307692,6,0.491228070175439,0.730769230769231,61,22,"2008-11-06 01:01:14"
70,282583,50,0.183333333333333,3,0.421875,0.625,63,24,"2004-11-11 01:44:04"
87,462271,97,0.165789473684211,3,0.596730245231608,0.7,165,105,"2007-05-13 16:32:16"
1,8,2,0.5,1,NA,0,0,0,"2010-01-06 22:26:07"
38,121225,77,0.179487179487179,2,0.541666666666667,0.538461538461538,651,147,"2007-08-25 14:54:03"
2,298745,8,0.333333333333333,2,0,0,63,10,"2009-06-18 16:29:04"
53,651763,122,0.0427807486631016,4,0.283582089552239,0.176470588235294,1173,188,"2004-11-11 23:33:14"
369,186332,99,0.135384615384615,4,0.479253112033195,0.538461538461538,475,33,"2008-04-23 22:02:07"
94,118857,47,0.071264367816092,3,0.16304347826087,0.266666666666667,126,4,"2007-07-13 22:46:40"
14,53043,93,0.214285714285714,3,0.555555555555556,0.5,419,142,"2007-11-29 19:20:29"
57,73893,301,0.0329268292682927,4,0.157377049180328,0.195121951219512,338,160,"2007-10-03 21:18:20"
5,254643,11,1,1,NA,0,15,0,"2006-02-22 03:42:42"
95,421752,79,0.14327485380117,6,0.477707006369427,0.526315789473684,381,46,"2004-11-11 23:33:14"
33,110219,123,0.0735294117647059,3,0.545454545454545,0.176470588235294,592,203,"2007-11-29 14:30:14"
12,68324,83,0.1,1,0.130434782608696,0,91,23,"2008-04-07 15:10:08"
40,287483,25,0.214285714285714,3,0.576923076923077,0.642857142857143,1571,54,"2004-11-11 23:33:14"
254,175911,197,0.0663474692202462,4,0.343645484949833,0.941860465116279,106,55,"2006-10-17 16:44:51"
73,59991,29,0.247252747252747,3,0.721153846153846,0.571428571428571,502,9,"2007-08-09 22:31:49"
29,148713,115,0.104575163398693,4,0.361111111111111,0.333333333333333,98,75,"2007-11-28 04:05:10"
301,254659,34,0.148550724637681,3,0.361660079051383,0.75,349,1,"2004-11-11 23:33:14"
83,710640,165,0.0284090909090909,1,0,0,296,220,"2006-11-08 15:37:22"
59,173838,187,0.0502645502645503,3,0.555555555555556,0.428571428571429,1229,125,"2004-11-11 23:33:14"
94,123928,52,0.169117647058824,4,0.338983050847458,0.588235294117647,169,2,"2004-06-05 09:12:56"
1,73552,3,NA,0,NA,NA,98,0,"2006-10-28 15:28:48"
82,319625,114,0.142105263157895,5,0.385026737967914,0.65,77,53,"2009-02-21 03:34:15"
82,309200,184,0.0507936507936508,7,0.362068965517241,0.277777777777778,557,17,"2007-08-09 22:31:49"
0,19105,387,NA,0,NA,NA,429,47,"2008-04-29 20:27:00"
4,105623,34,0.5,1,NA,0,0,0,"2006-04-28 08:58:23"
22,252344,41,0.214285714285714,2,0.75,0.428571428571429,919,72,"2004-11-11 23:33:14"
46,241448,27,0.222222222222222,3,0.457627118644068,0.6,417,21,"2004-11-11 23:33:14"
0,85661,182,NA,0,NA,NA,319,32,"2005-07-28 13:51:48"
25,419630,156,0.121212121212121,3,0.405405405405405,0.333333333333333,933,231,"2006-03-25 23:58:47"
5,99684,24,0.333333333333333,1,0,0,2,1,"2010-03-20 02:52:08"
1,288527,9,0.5,1,NA,0,47,20,"2008-09-24 06:33:11"
67,57091,540,0.0730837789661319,3,0.353846153846154,0.676470588235294,386,165,"2007-10-29 16:11:36"
151,81008,104,0.0388386123680241,4,0.141459074733096,0.269230769230769,213,23,"2007-08-07 23:39:53"
24,148595,108,0.188888888888889,2,0.652173913043478,0.7,125,32,"2005-01-13 01:17:17"
5,197795,38,0.166666666666667,1,NA,0,830,22,"2004-11-11 23:33:14"
34,57101,50,0.380952380952381,2,0.545454545454545,0.857142857142857,131,42,"2008-03-13 19:54:05"
22,61545,161,0.222222222222222,2,0.545454545454545,0.666666666666667,1361,450,"2005-05-28 00:13:08"
190,79367,49,0.297619047619048,3,0.605006954102921,0.904761904761905,218,0,"2004-11-11 23:33:14"
44,107609,44,0.142857142857143,3,0.197802197802198,0.428571428571429,37,19,"2006-08-17 18:21:17"
13,72351,87,0.142857142857143,1,1,0,121,28,"2009-04-08 16:48:43"
29,143525,159,0.153846153846154,2,0.810810810810811,0.428571428571429,98,9,"2007-02-25 22:13:55"
38,77566,62,0.185897435897436,3,0.36,0.538461538461538,19,9,"2005-09-27 16:15:36"
8,57001,35,0.4,2,0.6,0.6,474,11,"2004-11-11 23:33:14"
17,124744,13,0.566666666666667,2,0.846153846153846,0.833333333333333,43,18,"2009-07-30 19:32:02"
13,204011,112,0.0972222222222222,1,1,0,420,122,"2008-09-28 04:48:12"
47,186843,196,0.204761904761905,3,0.592105263157895,0.733333333333333,502,38,"2008-03-13 19:54:05"
9,133162,24,0.3,2,1,0.6,249,119,"2007-11-28 17:08:30"
46,214448,290,0.141025641025641,7,0.642857142857143,0.777777777777778,1097,105,"2006-07-14 21:27:07"
341,491944,59,0.121212121212121,4,0.437851883932438,0.711111111111111,21,11,"2008-06-19 19:35:11"
6,196106,33,0.25,1,NA,0,469,23,"2004-11-11 23:33:14"
11,136907,46,0.214285714285714,2,0.176470588235294,0,549,58,"2007-02-20 09:49:05"
59,674484,66,0.595238095238095,2,0.75,0.857142857142857,600,2,"2004-10-09 08:23:33"
0,134740,7,NA,0,NA,NA,522,125,"2005-12-12 09:21:59"
6,772458,44,0.416666666666667,3,0.6,0,288,24,"2009-01-02 22:47:33"
7,353010,58,1,1,NA,0,690,110,"2005-10-11 07:34:46"
0,141314,245,NA,0,NA,NA,869,100,"2004-12-23 19:54:49"
27,44391,81,0.4,2,0.631578947368421,0.666666666666667,204,92,"2007-10-28 04:12:35"
63,67766,25,0.6,2,0.846153846153846,0.833333333333333,1085,228,"2006-06-19 18:58:02"
10,59623,94,0.5,2,0.6,0.75,123,55,"2008-12-05 01:07:22"
42,60631,25,0.666666666666667,2,0.727272727272727,1,4,3,"2009-07-28 18:28:04"
6,29051,3,0.25,2,0,0,194,46,"2009-06-20 07:07:04"
57,1066200,34,0.466666666666667,2,0.685185185185185,1,8,4,"2008-02-14 11:52:17"
6,76030,19,0.2,1,1,0,67,58,"2009-03-16 23:59:08"
7,134238,65,0.266666666666667,2,0.6,0.5,705,32,"2006-11-02 04:37:03"
63,166969,188,0.0390804597701149,2,0.417721518987342,0.166666666666667,550,105,"2005-06-04 06:03:24"
120,85542,83,0.134920634920635,4,0.549822064056939,0.571428571428571,652,91,"2006-05-03 07:32:45"
6,221799,125,0.333333333333333,1,0,0,994,19,"2004-03-16 05:59:26"
9,17715,168,0.214285714285714,1,0.882352941176471,0.625,131,71,"2009-03-02 03:06:09"
13,337546,241,0.333333333333333,2,0.6,0,1030,82,"2004-10-27 14:31:32"
31,31374,58,0.194444444444444,2,0.324324324324324,0.444444444444444,469,78,"2006-11-11 03:48:09"
67,70816,40,0.20952380952381,3,0.421052631578947,0.666666666666667,161,18,"2005-06-21 02:59:27"
12,31594,7,0.583333333333333,3,0.6,0.75,372,104,"2007-12-21 17:54:04"
33,120670,40,0.25,2,0.566037735849057,0.777777777777778,41,13,"2007-01-28 06:46:48"
1,50288,7,0.5,1,NA,0,2,1,"2009-03-02 03:09:07"
43,57720,217,0.15,4,0.645669291338583,0.571428571428571,152,69,"2006-02-02 04:43:35"
1,522695,15,0.5,1,NA,0,47,18,"2008-09-24 16:14:21"
25,98857,18,0.198717948717949,2,0.577981651376147,0.615384615384615,57,40,"2009-02-26 01:02:57"
44,160959,93,0.0676923076923077,3,0.328358208955224,0.461538461538462,192,91,"2005-11-26 06:56:47"
12,221498,137,0.5,1,NA,0,299,192,"2006-10-21 21:01:01"
8,154407,64,0.142857142857143,1,1,0,586,20,"2008-04-11 23:49:09"
4,479441,121,0.5,1,NA,0,1461,40,"2004-08-11 14:17:31"
123,422082,225,0.120265151515152,7,0.559701492537313,0.575757575757576,528,188,"2007-05-01 19:32:16"
9,167898,68,0.142857142857143,2,0.130434782608696,0,1245,4,"2005-05-31 11:57:45"
75,98371,95,0.12,5,0.438829787234042,0.615384615384615,162,21,"2007-11-14 06:10:06"
